C/A,UNIT,SCP,DATE,TIME,DESC,ENTRIES,EXITS,DATETIME,TURNSTILE_ID,NET_ENTRIES,NET_EXITS,BUSYNESS
R204,R043,02-05-00,08-26-13,04:00:00,REGULAR,9538.0,482442.0,2013-08-26 04:00:00,R204-R043-02-05-00,0.0,0.0,0.0
R204,R043,02-05-00,08-26-13,05:00:00,REGULAR,9538.0,482446.0,2013-08-26 05:00:00,R204-R043-02-05-00,0.0,4.0,4.0
R204,R043,02-05-00,08-26-13,06:00:00,REGULAR,9538.0,482456.0,2013-08-26 06:00:00,R204-R043-02-05-00,0.0,10.0,10.0
R204,R043,02-05-00,08-26-13,07:00:00,REGULAR,9538.0,482502.0,2013-08-26 07:00:00,R204-R043-02-05-00,0.0,46.0,46.0
R204,R043,02-05-00,08-26-13,08:00:00,REGULAR,9538.0,482589.0,2013-08-26 08:00:00,R204-R043-02-05-00,0.0,87.0,87.0
R204,R043,02-05-00,08-26-13,09:00:00,REGULAR,9539.0,482823.0,2013-08-26 09:00:00,R204-R043-02-05-00,1.0,234.0,235.0
R204,R043,02-05-00,08-26-13,10:00:00,REGULAR,9539.0,483000.0,2013-08-26 10:00:00,R204-R043-02-05-00,0.0,177.0,177.0
R204,R043,02-05-00,08-26-13,11:00:00,REGULAR,9539.0,483103.0,2013-08-26 11:00:00,R204-R043-02-05-00,0.0,103.0,103.0
R204,R043,02-05-00,08-26-13,12:00:00,REGULAR,9539.0,483154.0,2013-08-26 12:00:00,R204-R043-02-05-00,0.0,51.0,51.0
R204,R043,02-05-00,08-26-13,13:00:00,REGULAR,9540.0,483199.0,2013-08-26 13:00:00,R204-R043-02-05-00,1.0,45.0,46.0
R204,R043,02-05-00,08-26-13,14:00:00,REGULAR,9541.0,483251.0,2013-08-26 14:00:00,R204-R043-02-05-00,1.0,52.0,53.0
R204,R043,02-05-00,08-26-13,15:00:00,REGULAR,9542.0,483316.0,2013-08-26 15:00:00,R204-R043-02-05-00,1.0,65.0,66.0
R204,R043,02-05-00,08-26-13,16:00:00,REGULAR,9544.0,483357.0,2013-08-26 16:00:00,R204-R043-02-05-00,2.0,41.0,43.0
R204,R043,02-05-00,08-26-13,17:00:00,REGULAR,9552.0,483430.0,2013-08-26 17:00:00,R204-R043-02-05-00,8.0,73.0,81.0
R204,R043,02-05-00,08-26-13,18:00:00,REGULAR,9565.0,483490.0,2013-08-26 18:00:00,R204-R043-02-05-00,13.0,60.0,73.0
R204,R043,02-05-00,08-26-13,19:00:00,REGULAR,9573.0,483568.0,2013-08-26 19:00:00,R204-R043-02-05-00,8.0,78.0,86.0
R204,R043,02-05-00,08-26-13,20:00:00,REGULAR,9578.0,483627.0,2013-08-26 20:00:00,R204-R043-02-05-00,5.0,59.0,64.0
R204,R043,02-05-00,08-26-13,21:00:00,REGULAR,9580.0,483667.0,2013-08-26 21:00:00,R204-R043-02-05-00,2.0,40.0,42.0
R204,R043,02-05-00,08-26-13,22:00:00,REGULAR,9580.0,483691.0,2013-08-26 22:00:00,R204-R043-02-05-00,0.0,24.0,24.0
R204,R043,02-05-00,08-26-13,23:00:00,REGULAR,9580.0,483706.0,2013-08-26 23:00:00,R204-R043-02-05-00,0.0,15.0,15.0
R204,R043,02-05-01,08-26-13,00:00:00,REGULAR,20036.0,729395.0,2013-08-26 00:00:00,R204-R043-02-05-01,0.0,8.0,8.0
R204,R043,02-05-01,08-26-13,01:00:00,REGULAR,20036.0,729397.0,2013-08-26 01:00:00,R204-R043-02-05-01,0.0,2.0,2.0
R204,R043,02-05-01,08-26-13,02:00:00,REGULAR,20036.0,729398.0,2013-08-26 02:00:00,R204-R043-02-05-01,0.0,1.0,1.0
R204,R043,02-05-01,08-26-13,03:00:00,REGULAR,20036.0,729398.0,2013-08-26 03:00:00,R204-R043-02-05-01,0.0,0.0,0.0
R204,R043,02-05-01,08-26-13,04:00:00,REGULAR,20036.0,729398.0,2013-08-26 04:00:00,R204-R043-02-05-01,0.0,0.0,0.0
R204,R043,02-05-01,08-26-13,05:00:00,REGULAR,20036.0,729399.0,2013-08-26 05:00:00,R204-R043-02-05-01,0.0,1.0,1.0
R204,R043,02-05-01,08-26-13,06:00:00,REGULAR,20037.0,729402.0,2013-08-26 06:00:00,R204-R043-02-05-01,1.0,3.0,4.0
R204,R043,02-05-01,08-26-13,07:00:00,REGULAR,20037.0,729416.0,2013-08-26 07:00:00,R204-R043-02-05-01,0.0,14.0,14.0
R204,R043,02-05-01,08-26-13,08:00:00,REGULAR,20037.0,729443.0,2013-08-26 08:00:00,R204-R043-02-05-01,0.0,27.0,27.0
R204,R043,02-05-01,08-26-13,09:00:00,REGULAR,20037.0,729545.0,2013-08-26 09:00:00,R204-R043-02-05-01,0.0,102.0,102.0
R204,R043,02-05-01,08-26-13,10:00:00,REGULAR,20037.0,729628.0,2013-08-26 10:00:00,R204-R043-02-05-01,0.0,83.0,83.0
R204,R043,02-05-01,08-26-13,11:00:00,REGULAR,20037.0,729662.0,2013-08-26 11:00:00,R204-R043-02-05-01,0.0,34.0,34.0
R204,R043,02-05-01,08-26-13,12:00:00,REGULAR,20037.0,729687.0,2013-08-26 12:00:00,R204-R043-02-05-01,0.0,25.0,25.0
R204,R043,02-05-01,08-26-13,13:00:00,REGULAR,20037.0,729706.0,2013-08-26 13:00:00,R204-R043-02-05-01,0.0,19.0,19.0
R204,R043,02-05-01,08-26-13,14:00:00,REGULAR,20038.0,729714.0,2013-08-26 14:00:00,R204-R043-02-05-01,1.0,8.0,9.0
R204,R043,02-05-01,08-26-13,15:00:00,REGULAR,20038.0,729725.0,2013-08-26 15:00:00,R204-R043-02-05-01,0.0,11.0,11.0
R204,R043,02-05-01,08-26-13,16:00:00,REGULAR,20039.0,729749.0,2013-08-26 16:00:00,R204-R043-02-05-01,1.0,24.0,25.0
R204,R043,02-05-01,08-26-13,17:00:00,REGULAR,20041.0,729760.0,2013-08-26 17:00:00,R204-R043-02-05-01,2.0,11.0,13.0
R204,R043,02-05-01,08-26-13,18:00:00,REGULAR,20041.0,729774.0,2013-08-26 18:00:00,R204-R043-02-05-01,0.0,14.0,14.0
R204,R043,02-05-01,08-26-13,19:00:00,REGULAR,20043.0,729794.0,2013-08-26 19:00:00,R204-R043-02-05-01,2.0,20.0,22.0
R204,R043,02-05-01,08-26-13,20:00:00,REGULAR,20044.0,729807.0,2013-08-26 20:00:00,R204-R043-02-05-01,1.0,13.0,14.0
R204,R043,02-05-01,08-26-13,21:00:00,REGULAR,20044.0,729815.0,2013-08-26 21:00:00,R204-R043-02-05-01,0.0,8.0,8.0
R204,R043,02-05-01,08-26-13,22:00:00,REGULAR,20044.0,729817.0,2013-08-26 22:00:00,R204-R043-02-05-01,0.0,2.0,2.0
R204,R043,02-05-01,08-26-13,23:00:00,REGULAR,20044.0,729822.0,2013-08-26 23:00:00,R204-R043-02-05-01,0.0,5.0,5.0
R204,R043,02-06-00,08-26-13,00:00:00,REGULAR,720379.0,2647775.0,2013-08-26 00:00:00,R204-R043-02-06-00,4.0,16.0,20.0
R204,R043,02-06-00,08-26-13,01:00:00,REGULAR,720384.0,2647778.0,2013-08-26 01:00:00,R204-R043-02-06-00,5.0,3.0,8.0
R204,R043,02-06-00,08-26-13,02:00:00,REGULAR,720384.0,2647781.0,2013-08-26 02:00:00,R204-R043-02-06-00,0.0,3.0,3.0
R204,R043,02-06-00,08-26-13,03:00:00,REGULAR,720384.0,2647782.0,2013-08-26 03:00:00,R204-R043-02-06-00,0.0,1.0,1.0
R204,R043,02-06-00,08-26-13,04:00:00,REGULAR,720384.0,2647782.0,2013-08-26 04:00:00,R204-R043-02-06-00,0.0,0.0,0.0
R204,R043,02-06-00,08-26-13,05:00:00,REGULAR,720384.0,2647791.0,2013-08-26 05:00:00,R204-R043-02-06-00,0.0,9.0,9.0
R204,R043,02-06-00,08-26-13,06:00:00,REGULAR,720385.0,2647812.0,2013-08-26 06:00:00,R204-R043-02-06-00,1.0,21.0,22.0
R204,R043,02-06-00,08-26-13,07:00:00,REGULAR,720387.0,2647893.0,2013-08-26 07:00:00,R204-R043-02-06-00,2.0,81.0,83.0
R204,R043,02-06-00,08-26-13,08:00:00,REGULAR,720391.0,2648011.0,2013-08-26 08:00:00,R204-R043-02-06-00,4.0,118.0,122.0
R204,R043,02-06-00,08-26-13,09:00:00,REGULAR,720393.0,2648288.0,2013-08-26 09:00:00,R204-R043-02-06-00,2.0,277.0,279.0
R204,R043,02-06-00,08-26-13,10:00:00,REGULAR,720411.0,2648473.0,2013-08-26 10:00:00,R204-R043-02-06-00,18.0,185.0,203.0
R204,R043,02-06-00,08-26-13,11:00:00,REGULAR,720415.0,2648585.0,2013-08-26 11:00:00,R204-R043-02-06-00,4.0,112.0,116.0
R204,R043,02-06-00,08-26-13,12:00:00,REGULAR,720429.0,2648680.0,2013-08-26 12:00:00,R204-R043-02-06-00,14.0,95.0,109.0
R204,R043,02-06-00,08-26-13,13:00:00,REGULAR,720457.0,2648756.0,2013-08-26 13:00:00,R204-R043-02-06-00,28.0,76.0,104.0
R204,R043,02-06-00,08-26-13,14:00:00,REGULAR,720478.0,2648834.0,2013-08-26 14:00:00,R204-R043-02-06-00,21.0,78.0,99.0
R204,R043,02-06-00,08-26-13,15:00:00,REGULAR,720499.0,2648899.0,2013-08-26 15:00:00,R204-R043-02-06-00,21.0,65.0,86.0
R204,R043,02-06-00,08-26-13,16:00:00,REGULAR,720528.0,2648961.0,2013-08-26 16:00:00,R204-R043-02-06-00,29.0,62.0,91.0
R204,R043,02-06-00,08-26-13,17:00:00,REGULAR,720601.0,2649024.0,2013-08-26 17:00:00,R204-R043-02-06-00,73.0,63.0,136.0
R204,R043,02-06-00,08-26-13,18:00:00,REGULAR,720740.0,2649082.0,2013-08-26 18:00:00,R204-R043-02-06-00,139.0,58.0,197.0
R204,R043,02-06-00,08-26-13,19:00:00,REGULAR,720826.0,2649162.0,2013-08-26 19:00:00,R204-R043-02-06-00,86.0,80.0,166.0
R204,R043,02-06-00,08-26-13,20:00:00,REGULAR,720884.0,2649207.0,2013-08-26 20:00:00,R204-R043-02-06-00,58.0,45.0,103.0
R204,R043,02-06-00,08-26-13,21:00:00,REGULAR,720922.0,2649241.0,2013-08-26 21:00:00,R204-R043-02-06-00,38.0,34.0,72.0
R204,R043,02-06-00,08-26-13,22:00:00,REGULAR,720942.0,2649262.0,2013-08-26 22:00:00,R204-R043-02-06-00,20.0,21.0,41.0
R204,R043,02-06-00,08-26-13,23:00:00,REGULAR,720952.0,2649279.0,2013-08-26 23:00:00,R204-R043-02-06-00,10.0,17.0,27.0
R204,R043,02-06-01,08-26-13,00:00:00,REGULAR,83925071.0,39563.0,2013-08-26 00:00:00,R204-R043-02-06-01,0.0,0.0,0.0
R204,R043,02-06-01,08-26-13,01:00:00,REGULAR,83925071.0,39563.0,2013-08-26 01:00:00,R204-R043-02-06-01,0.0,0.0,0.0
R204,R043,02-06-01,08-26-13,02:00:00,REGULAR,83925071.0,39563.0,2013-08-26 02:00:00,R204-R043-02-06-01,0.0,0.0,0.0
R204,R043,02-06-01,08-26-13,03:00:00,REGULAR,83925071.0,39563.0,2013-08-26 03:00:00,R204-R043-02-06-01,0.0,0.0,0.0
R204,R043,02-06-01,08-26-13,04:00:00,REGULAR,83925071.0,39563.0,2013-08-26 04:00:00,R204-R043-02-06-01,0.0,0.0,0.0
R204,R043,02-06-01,08-26-13,05:00:00,REGULAR,83925071.0,39563.0,2013-08-26 05:00:00,R204-R043-02-06-01,0.0,0.0,0.0
R204,R043,02-06-01,08-26-13,06:00:00,REGULAR,83925072.0,39567.0,2013-08-26 06:00:00,R204-R043-02-06-01,1.0,4.0,5.0
R204,R043,02-06-01,08-26-13,07:00:00,REGULAR,83925073.0,39589.0,2013-08-26 07:00:00,R204-R043-02-06-01,1.0,22.0,23.0
R204,R043,02-06-01,08-26-13,08:00:00,REGULAR,83925074.0,39606.0,2013-08-26 08:00:00,R204-R043-02-06-01,1.0,17.0,18.0
R204,R043,02-06-01,08-26-13,09:00:00,REGULAR,83925077.0,39671.0,2013-08-26 09:00:00,R204-R043-02-06-01,3.0,65.0,68.0
R204,R043,02-06-01,08-26-13,10:00:00,REGULAR,83925083.0,39705.0,2013-08-26 10:00:00,R204-R043-02-06-01,6.0,34.0,40.0
R204,R043,02-06-01,08-26-13,11:00:00,REGULAR,83925087.0,39718.0,2013-08-26 11:00:00,R204-R043-02-06-01,4.0,13.0,17.0
R204,R043,02-06-01,08-26-13,12:00:00,REGULAR,83925094.0,39732.0,2013-08-26 12:00:00,R204-R043-02-06-01,7.0,14.0,21.0
R204,R043,02-06-01,08-26-13,13:00:00,REGULAR,83925107.0,39749.0,2013-08-26 13:00:00,R204-R043-02-06-01,13.0,17.0,30.0
R204,R043,02-06-01,08-26-13,14:00:00,REGULAR,83925112.0,39757.0,2013-08-26 14:00:00,R204-R043-02-06-01,5.0,8.0,13.0
R204,R043,02-06-01,08-26-13,15:00:00,REGULAR,83925132.0,39778.0,2013-08-26 15:00:00,R204-R043-02-06-01,20.0,21.0,41.0
R204,R043,02-06-01,08-26-13,16:00:00,REGULAR,83925146.0,39790.0,2013-08-26 16:00:00,R204-R043-02-06-01,14.0,12.0,26.0
R204,R043,02-06-01,08-26-13,17:00:00,REGULAR,83925162.0,39795.0,2013-08-26 17:00:00,R204-R043-02-06-01,16.0,5.0,21.0
R204,R043,02-06-01,08-26-13,18:00:00,REGULAR,83925206.0,39802.0,2013-08-26 18:00:00,R204-R043-02-06-01,44.0,7.0,51.0
R204,R043,02-06-01,08-26-13,19:00:00,REGULAR,83925242.0,39809.0,2013-08-26 19:00:00,R204-R043-02-06-01,36.0,7.0,43.0
R204,R043,02-06-01,08-26-13,20:00:00,REGULAR,83925258.0,39813.0,2013-08-26 20:00:00,R204-R043-02-06-01,16.0,4.0,20.0
R204,R043,02-06-01,08-26-13,21:00:00,REGULAR,83925271.0,39821.0,2013-08-26 21:00:00,R204-R043-02-06-01,13.0,8.0,21.0
R204,R043,02-06-01,08-26-13,22:00:00,REGULAR,83925276.0,39823.0,2013-08-26 22:00:00,R204-R043-02-06-01,5.0,2.0,7.0
R204,R043,02-06-01,08-26-13,23:00:00,REGULAR,83925281.0,39825.0,2013-08-26 23:00:00,R204-R043-02-06-01,5.0,2.0,7.0
R204A,R043,03-05-00,08-26-13,00:00:00,REGULAR,109.0,0.0,2013-08-26 00:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,01:00:00,REGULAR,109.0,0.0,2013-08-26 01:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,02:00:00,REGULAR,109.0,0.0,2013-08-26 02:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,03:00:00,REGULAR,109.0,0.0,2013-08-26 03:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,04:00:00,REGULAR,109.0,0.0,2013-08-26 04:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,05:00:00,REGULAR,109.0,0.0,2013-08-26 05:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,06:00:00,REGULAR,109.0,0.0,2013-08-26 06:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,07:00:00,REGULAR,109.0,0.0,2013-08-26 07:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,08:00:00,REGULAR,109.0,0.0,2013-08-26 08:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,09:00:00,REGULAR,109.0,0.0,2013-08-26 09:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,10:00:00,REGULAR,109.0,0.0,2013-08-26 10:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,11:00:00,REGULAR,109.0,0.0,2013-08-26 11:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,12:00:00,REGULAR,109.0,0.0,2013-08-26 12:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,13:00:00,REGULAR,109.0,0.0,2013-08-26 13:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,14:00:00,REGULAR,109.0,0.0,2013-08-26 14:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,15:00:00,REGULAR,109.0,0.0,2013-08-26 15:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,16:00:00,REGULAR,109.0,0.0,2013-08-26 16:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,17:00:00,REGULAR,109.0,0.0,2013-08-26 17:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,18:00:00,REGULAR,109.0,0.0,2013-08-26 18:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,19:00:00,REGULAR,109.0,0.0,2013-08-26 19:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,20:00:00,REGULAR,109.0,0.0,2013-08-26 20:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,21:00:00,REGULAR,109.0,0.0,2013-08-26 21:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,22:00:00,REGULAR,109.0,0.0,2013-08-26 22:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-00,08-26-13,23:00:00,REGULAR,109.0,0.0,2013-08-26 23:00:00,R204A-R043-03-05-00,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,00:00:00,REGULAR,0.0,747.0,2013-08-26 00:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,01:00:00,REGULAR,0.0,747.0,2013-08-26 01:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,02:00:00,REGULAR,0.0,747.0,2013-08-26 02:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,03:00:00,REGULAR,0.0,747.0,2013-08-26 03:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,04:00:00,REGULAR,0.0,747.0,2013-08-26 04:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,05:00:00,REGULAR,0.0,747.0,2013-08-26 05:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,06:00:00,REGULAR,0.0,747.0,2013-08-26 06:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,07:00:00,REGULAR,0.0,747.0,2013-08-26 07:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,08:00:00,REGULAR,0.0,747.0,2013-08-26 08:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,09:00:00,REGULAR,0.0,747.0,2013-08-26 09:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,10:00:00,REGULAR,0.0,747.0,2013-08-26 10:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,11:00:00,REGULAR,0.0,747.0,2013-08-26 11:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,12:00:00,REGULAR,0.0,747.0,2013-08-26 12:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,13:00:00,REGULAR,0.0,747.0,2013-08-26 13:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,14:00:00,REGULAR,0.0,747.0,2013-08-26 14:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,15:00:00,REGULAR,0.0,747.0,2013-08-26 15:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,16:00:00,REGULAR,0.0,747.0,2013-08-26 16:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,17:00:00,REGULAR,0.0,747.0,2013-08-26 17:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,18:00:00,REGULAR,0.0,747.0,2013-08-26 18:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,19:00:00,REGULAR,0.0,747.0,2013-08-26 19:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,20:00:00,REGULAR,0.0,747.0,2013-08-26 20:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,21:00:00,REGULAR,0.0,747.0,2013-08-26 21:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,22:00:00,REGULAR,0.0,747.0,2013-08-26 22:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-05-01,08-26-13,23:00:00,REGULAR,0.0,747.0,2013-08-26 23:00:00,R204A-R043-03-05-01,0.0,0.0,0.0
R204A,R043,03-06-00,08-26-13,00:00:00,REGULAR,211716.0,3095104.0,2013-08-26 00:00:00,R204A-R043-03-06-00,0.0,0.0,0.0
R204A,R043,03-06-00,08-26-13,01:00:00,REGULAR,211716.0,3095104.0,2013-08-26 01:00:00,R204A-R043-03-06-00,0.0,0.0,0.0
R204A,R043,03-06-00,08-26-13,02:00:00,REGULAR,211716.0,3095104.0,2013-08-26 02:00:00,R204A-R043-03-06-00,0.0,0.0,0.0
R204A,R043,03-06-00,08-26-13,03:00:00,REGULAR,211716.0,3095104.0,2013-08-26 03:00:00,R204A-R043-03-06-00,0.0,0.0,0.0
R204A,R043,03-06-00,08-26-13,04:00:00,REGULAR,211716.0,3095104.0,2013-08-26 04:00:00,R204A-R043-03-06-00,0.0,0.0,0.0
R204A,R043,03-06-00,08-26-13,05:00:00,REGULAR,211716.0,3095104.0,2013-08-26 05:00:00,R204A-R043-03-06-00,0.0,0.0,0.0
R204A,R043,03-06-00,08-26-13,06:00:00,REGULAR,211716.0,3095104.0,2013-08-26 06:00:00,R204A-R043-03-06-00,0.0,0.0,0.0
R204A,R043,03-06-00,08-26-13,07:00:00,REGULAR,211716.0,3095159.0,2013-08-26 07:00:00,R204A-R043-03-06-00,0.0,55.0,55.0
R204A,R043,03-06-00,08-26-13,08:00:00,REGULAR,211716.0,3095343.0,2013-08-26 08:00:00,R204A-R043-03-06-00,0.0,184.0,184.0
R204A,R043,03-06-00,08-26-13,09:00:00,REGULAR,211720.0,3095738.0,2013-08-26 09:00:00,R204A-R043-03-06-00,4.0,395.0,399.0
R204A,R043,03-06-00,08-26-13,10:00:00,REGULAR,211720.0,3096060.0,2013-08-26 10:00:00,R204A-R043-03-06-00,0.0,322.0,322.0
R204A,R043,03-06-00,08-26-13,11:00:00,REGULAR,211722.0,3096176.0,2013-08-26 11:00:00,R204A-R043-03-06-00,2.0,116.0,118.0
R204A,R043,03-06-00,08-26-13,12:00:00,REGULAR,211725.0,3096278.0,2013-08-26 12:00:00,R204A-R043-03-06-00,3.0,102.0,105.0
R204A,R043,03-06-00,08-26-13,13:00:00,REGULAR,211729.0,3096380.0,2013-08-26 13:00:00,R204A-R043-03-06-00,4.0,102.0,106.0
R204A,R043,03-06-00,08-26-13,14:00:00,REGULAR,211736.0,3096505.0,2013-08-26 14:00:00,R204A-R043-03-06-00,7.0,125.0,132.0
R204A,R043,03-06-00,08-26-13,15:00:00,REGULAR,211741.0,3096590.0,2013-08-26 15:00:00,R204A-R043-03-06-00,5.0,85.0,90.0
R204A,R043,03-06-00,08-26-13,16:00:00,REGULAR,211751.0,3096694.0,2013-08-26 16:00:00,R204A-R043-03-06-00,10.0,104.0,114.0
R204A,R043,03-06-00,08-26-13,17:00:00,REGULAR,211779.0,3096783.0,2013-08-26 17:00:00,R204A-R043-03-06-00,28.0,89.0,117.0
R204A,R043,03-06-00,08-26-13,18:00:00,REGULAR,211827.0,3096859.0,2013-08-26 18:00:00,R204A-R043-03-06-00,48.0,76.0,124.0
R204A,R043,03-06-00,08-26-13,19:00:00,REGULAR,211859.0,3096920.0,2013-08-26 19:00:00,R204A-R043-03-06-00,32.0,61.0,93.0
R204A,R043,03-06-00,08-26-13,20:00:00,REGULAR,211859.0,3096921.0,2013-08-26 20:00:00,R204A-R043-03-06-00,0.0,1.0,1.0
R204A,R043,03-06-00,08-26-13,21:00:00,REGULAR,211859.0,3096921.0,2013-08-26 21:00:00,R204A-R043-03-06-00,0.0,0.0,0.0
R204A,R043,03-06-00,08-26-13,22:00:00,REGULAR,211859.0,3096921.0,2013-08-26 22:00:00,R204A-R043-03-06-00,0.0,0.0,0.0
R204A,R043,03-06-00,08-26-13,23:00:00,REGULAR,211859.0,3096921.0,2013-08-26 23:00:00,R204A-R043-03-06-00,0.0,0.0,0.0
R204A,R043,03-06-01,08-26-13,00:00:00,REGULAR,963211.0,2310886.0,2013-08-26 00:00:00,R204A-R043-03-06-01,0.0,0.0,0.0
R204A,R043,03-06-01,08-26-13,01:00:00,REGULAR,963211.0,2310886.0,2013-08-26 01:00:00,R204A-R043-03-06-01,0.0,0.0,0.0
R204A,R043,03-06-01,08-26-13,02:00:00,REGULAR,963211.0,2310886.0,2013-08-26 02:00:00,R204A-R043-03-06-01,0.0,0.0,0.0
R204A,R043,03-06-01,08-26-13,03:00:00,REGULAR,963211.0,2310886.0,2013-08-26 03:00:00,R204A-R043-03-06-01,0.0,0.0,0.0
R204A,R043,03-06-01,08-26-13,04:00:00,REGULAR,963211.0,2310886.0,2013-08-26 04:00:00,R204A-R043-03-06-01,0.0,0.0,0.0
R204A,R043,03-06-01,08-26-13,05:00:00,REGULAR,963211.0,2310886.0,2013-08-26 05:00:00,R204A-R043-03-06-01,0.0,0.0,0.0
R204A,R043,03-06-01,08-26-13,06:00:00,REGULAR,963211.0,2310886.0,2013-08-26 06:00:00,R204A-R043-03-06-01,0.0,0.0,0.0
R204A,R043,03-06-01,08-26-13,07:00:00,REGULAR,963214.0,2310914.0,2013-08-26 07:00:00,R204A-R043-03-06-01,3.0,28.0,31.0
R204A,R043,03-06-01,08-26-13,08:00:00,REGULAR,963219.0,2311022.0,2013-08-26 08:00:00,R204A-R043-03-06-01,5.0,108.0,113.0
R204A,R043,03-06-01,08-26-13,09:00:00,REGULAR,963224.0,2311317.0,2013-08-26 09:00:00,R204A-R043-03-06-01,5.0,295.0,300.0
R204A,R043,03-06-01,08-26-13,10:00:00,REGULAR,963231.0,2311511.0,2013-08-26 10:00:00,R204A-R043-03-06-01,7.0,194.0,201.0
R204A,R043,03-06-01,08-26-13,11:00:00,REGULAR,963236.0,2311588.0,2013-08-26 11:00:00,R204A-R043-03-06-01,5.0,77.0,82.0
R204A,R043,03-06-01,08-26-13,12:00:00,REGULAR,963247.0,2311625.0,2013-08-26 12:00:00,R204A-R043-03-06-01,11.0,37.0,48.0
R204A,R043,03-06-01,08-26-13,13:00:00,REGULAR,963258.0,2311642.0,2013-08-26 13:00:00,R204A-R043-03-06-01,11.0,17.0,28.0
